gene,gene_id,condition,donor_correlation_mean,donor_correlation_min
SRSF11,ENSG00000116754,Rest,-0.0104652747681525,-0.2506219331209025
SS18L1,ENSG00000184402,Rest,0.4033639516113581,0.2816364718126929
SSB,ENSG00000138385,Rest,0.6293354935582847,0.5372361992255671
SSBP1,ENSG00000106028,Rest,0.6619095017311497,0.5893065759854235
SSR2,ENSG00000163479,Rest,0.758351754879497,0.6883726905078976
SSR3,ENSG00000114850,Rest,0.9173739085800086,0.8673602868077301
ST7L,ENSG00000007341,Rest,0.6669608795224877,0.6259183835633765
STAG2,ENSG00000101972,Rest,0.3786985378270431,0.284565285353051
STAP1,ENSG00000035720,Rest,0.2012923388633781,0.0607864602011235
STARD10,ENSG00000214530,Rest,0.244769277395531,0.226378396698124
STAT2,ENSG00000170581,Rest,0.8183555320590282,0.7329937767530438
STAT3,ENSG00000168610,Rest,0.6762957694340828,0.6247609349241379
STAT5B,ENSG00000173757,Rest,0.4617303223179463,0.4185795559008034
STIP1,ENSG00000168439,Rest,0.6028995162685088,0.4022086576788688
STK11,ENSG00000118046,Rest,0.6280426267799278,0.5612596111648288
STK19,ENSG00000204344,Rest,0.5340181562797289,0.420471373874507
STK25,ENSG00000115694,Rest,-0.0743335894250324,-0.1521191259565782
STK35,ENSG00000125834,Rest,0.6601778666197857,0.483713786670962
STK40,ENSG00000196182,Rest,0.2560080148203319,0.1226803263086377
STOM,ENSG00000148175,Rest,0.0966004904814257,-0.2208987733486681
STRAP,ENSG00000023734,Rest,0.5589025031811211,0.4557930639744292
STUB1,ENSG00000103266,Rest,0.1468036508522969,0.0913074196431088
STX16,ENSG00000124222,Rest,0.0428961987234931,-0.0123479545588851
STXBP4,ENSG00000166263,Rest,0.3620380259262858,0.3336102148371648
STYXL1,ENSG00000127952,Rest,0.3923107412191608,0.1963061341634443
SUGP1,ENSG00000105705,Rest,0.7327763126423875,0.6988623606265831
SUGT1,ENSG00000165416,Rest,0.053386743520628,-0.0119339190283909
SUN1,ENSG00000164828,Rest,0.1209217532581409,0.0291631981788174
SUPT20H,ENSG00000102710,Rest,0.5241776876553506,0.3993617621268087
SUPT3H,ENSG00000196284,Rest,0.4184209114959895,0.2471219962212486
SUPT4H1,ENSG00000213246,Rest,0.5307354904847409,0.5074895903726138
SUPT7L,ENSG00000119760,Rest,0.3329535691993171,0.2638353772179781
SURF1,ENSG00000148290,Rest,0.0140584592125496,-0.1445957190079781
SYK,ENSG00000165025,Rest,0.3128452564066372,0.1337723604683862
SYNCRIP,ENSG00000135316,Rest,0.3804353172812769,0.1130168208053216
SYVN1,ENSG00000162298,Rest,0.27415349895922,0.1834614934706633
SZRD1,ENSG00000055070,Rest,0.6460713396711081,0.6200450257981681
TADA1,ENSG00000152382,Rest,0.6132944621976744,0.5916584897895333
TADA2B,ENSG00000173011,Rest,0.7022102745226017,0.658811994908546
TADA3,ENSG00000171148,Rest,0.4491165408993154,0.3043938539501538
TAF11,ENSG00000064995,Rest,0.5711476387583597,0.5408711229642688
TAF13,ENSG00000197780,Rest,0.6453323862383107,0.6234302383461618
TAF5L,ENSG00000135801,Rest,0.1930135735635608,0.1276561316035241
TAF6L,ENSG00000162227,Rest,0.670703914670062,0.5946460438478017
TAOK2,ENSG00000149930,Rest,-0.0166972921509765,-0.0908224005710493
TARBP2,ENSG00000139546,Rest,0.5150453584944404,0.4240571168319834
TARDBP,ENSG00000120948,Rest,0.4398369071710371,0.2702722090276898
TARS2,ENSG00000143374,Rest,0.2566788126748692,0.1679239501169616
TATDN2,ENSG00000157014,Rest,0.2160961614311044,0.0659364652115625
TBC1D10A,ENSG00000099992,Rest,-0.0338136870861055,-0.0884900050604992
TBC1D14,ENSG00000132405,Rest,0.0528264745350235,0.0046251492017166
TBCA,ENSG00000171530,Rest,0.609043328490325,0.5671395804990985
TBL1X,ENSG00000101849,Rest,-0.2213847476834477,-0.3740173032041143
TBL1XR1,ENSG00000177565,Rest,0.7005067846315294,0.6623406074253844
TBX21,ENSG00000073861,Rest,0.7788618970950999,0.6496501768764436
TCEAL1,ENSG00000172465,Rest,0.3045222266555735,0.1472282009405725
TCEAL3,ENSG00000196507,Rest,0.3430303247972326,0.3056070323956828
TCTEX1D2,ENSG00000213123,Rest,0.5464951855199381,0.4042517360868383
TEDC1,ENSG00000185347,Rest,0.4793144399069071,0.3283995402276504
TEDC2,ENSG00000162062,Rest,0.4918042821076249,0.4516087125545194
TENT2,ENSG00000164329,Rest,-0.1550319376931932,-0.3319033460693845
TENT5C,ENSG00000183508,Rest,0.8214710125085221,0.7919307150914758
TEP1,ENSG00000129566,Rest,0.4233721622672575,0.2624791826363761
TESPA1,ENSG00000135426,Rest,0.4018280223730155,0.1895045312535537
TET2,ENSG00000168769,Rest,0.7976963718945972,0.6970763362344662
TFAM,ENSG00000108064,Rest,0.8032861257139978,0.7667477396998348
TFAP4,ENSG00000090447,Rest,0.4600655639146587,0.2662430958617175
TFDP1,ENSG00000198176,Rest,0.4663159973711058,0.2843725702750178
TGDS,ENSG00000088451,Rest,0.6390864015715335,0.6135894818936561
THAP11,ENSG00000168286,Rest,0.2417022946586825,0.1684883459725068
THAP12,ENSG00000137492,Rest,0.4528886006928705,0.3972282526123029
THAP2,ENSG00000173451,Rest,0.1245725697672187,0.015486423427358
THAP5,ENSG00000177683,Rest,0.5437185050588945,0.4010540483843031
THOC6,ENSG00000131652,Rest,0.6836734846260525,0.5685856549183215
THRA,ENSG00000126351,Rest,0.6024051456523397,0.555637944083371
THRAP3,ENSG00000054118,Rest,0.6661436964172315,0.6204014385472657
TIA1,ENSG00000116001,Rest,-0.4109009615507681,-0.4628207293865209
TIAF1,ENSG00000196535,Rest,0.8814062614791892,0.7628125229583784
TIAL1,ENSG00000151923,Rest,0.4506690212513755,-0.0040030225448113
TIGAR,ENSG00000078237,Rest,0.1659262927126539,0.1221117571102572
TIMM10,ENSG00000134809,Rest,0.1706549107269448,0.1664344753960878
TIMM50,ENSG00000105197,Rest,-0.1292828291932708,-0.2756917528394181
TIMM8B,ENSG00000150779,Rest,0.0547344065408346,0.0022717622299759
TIMM9,ENSG00000100575,Rest,-0.0712031941357211,-0.3158478420327813
TIPARP,ENSG00000163659,Rest,0.4052955653508412,0.208116562773987
TIPRL,ENSG00000143155,Rest,0.518125179530304,0.1774323040795654
TLN1,ENSG00000137076,Rest,0.5106974088854499,0.4494143244124051
TM2D1,ENSG00000162604,Rest,-0.0264266751423313,-0.0574533397764511
TM9SF3,ENSG00000077147,Rest,0.8262048570511428,0.712958132757168
TMED10,ENSG00000170348,Rest,0.4998489677003139,0.4045521922127138
TMED2,ENSG00000086598,Rest,0.2446707889013036,0.1932679940268037
TMED4,ENSG00000158604,Rest,0.2044238273862278,0.1548996265521832
TMED9,ENSG00000184840,Rest,0.5626436565557187,0.4928929133883616
TMEM123,ENSG00000152558,Rest,0.8086157609189492,0.7731086633024882
TMEM131,ENSG00000075568,Rest,0.5985323887446977,0.5606723123176472
TMEM131L,ENSG00000121210,Rest,0.2720691031526889,-0.3509321000752864
TMEM167A,ENSG00000174695,Rest,0.9320206965654608,0.916391710672883
TMEM184B,ENSG00000198792,Rest,-0.0064387639122896,-0.287988814175188
TMEM185A,ENSG00000269556,Rest,0.7645833288103404,0.6974458359812821
TMEM205,ENSG00000105518,Rest,0.1151762586885006,0.0606334682523754
TMEM214,ENSG00000119777,Rest,0.6936629807725755,0.5797153628697642
TMEM245,ENSG00000106771,Rest,-0.2207238638232106,-0.2989097973666015
TMEM259,ENSG00000182087,Rest,0.380272285130787,0.311132352421009
TMEM265,ENSG00000281991,Rest,-0.9973246927281406,-1.0
TMEM30A,ENSG00000112697,Rest,0.2688757083368473,0.1338313775787052
TMEM45B,ENSG00000151715,Rest,0.1110809336532641,-0.193128027870361
TMEM79,ENSG00000163472,Rest,0.2870575069559066,0.1044060081224643
TMEM86A,ENSG00000151117,Rest,-0.070246309552278,-0.2128267505932851
TMEM87B,ENSG00000153214,Rest,0.2080325682905691,0.1414217941481309
TMX2,ENSG00000213593,Rest,0.2516197713229441,0.0271493614476923
TNFRSF10B,ENSG00000120889,Rest,0.633098777993508,0.4912516542160071
TNFRSF1A,ENSG00000067182,Rest,0.7622662488712875,0.7224916633145491
TNK1,ENSG00000174292,Rest,0.3054909239037111,0.2565047970420733
TNNC1,ENSG00000114854,Rest,-0.0390357173624011,-0.0669119967372047
TNPO1,ENSG00000083312,Rest,0.5869218837392648,0.4707701022046908
TNRC6A,ENSG00000090905,Rest,0.4804241738626651,0.3181734621099981
TNS1,ENSG00000079308,Rest,0.477828352121248,0.2893014447335361
TOP2B,ENSG00000077097,Rest,0.8089683665837558,0.652698551432053
TOPORS,ENSG00000197579,Rest,0.164424033141514,0.0735659428035809
TOR1A,ENSG00000136827,Rest,0.0446120230675959,0.0152155425432316
TP53,ENSG00000141510,Rest,0.6873252136612411,0.4767412893084655
TP53INP2,ENSG00000078804,Rest,0.6198872249701198,0.4969862157161667
TP73,ENSG00000078900,Rest,0.185292735106872,-0.1931326820736969
TPD52,ENSG00000076554,Rest,0.2917933391508664,-0.0041453103595712
TPD52L1,ENSG00000111907,Rest,0.3268607993474805,-0.0867298877990241
TPI1,ENSG00000111669,Rest,0.4923787435067424,0.4552922600152306
TPR,ENSG00000047410,Rest,-0.0044222483317765,-0.1765202709475277
TPT1,ENSG00000133112,Rest,0.3939803574241332,0.3610205821473387
TRAF3,ENSG00000131323,Rest,0.6621721630779753,0.6333543881294023
TRAPPC3,ENSG00000054116,Rest,-0.0642500812866312,-0.0802715254708987
TRIB2,ENSG00000071575,Rest,0.3084915371049085,0.1196709092728955
TRIM14,ENSG00000106785,Rest,0.7568314282770112,0.4173278916387923
TRIM2,ENSG00000109654,Rest,0.0864826841757691,-0.0331372522182485
TRIM39,ENSG00000204599,Rest,0.6344033114119746,0.5249198667017387
TRIP12,ENSG00000153827,Rest,0.6984840088170898,0.6373582790963469
TRMT61A,ENSG00000166166,Rest,0.4792426659571064,0.4299134524480744
TROVE2,ENSG00000116747,Rest,0.4685463265673054,0.3982463599621337
TRRAP,ENSG00000196367,Rest,0.4867006331903192,0.4178080277134852
TRUB1,ENSG00000165832,Rest,0.2032745197988521,0.0753097226079203
TSC1,ENSG00000165699,Rest,0.6671262156296968,0.6284396175178256
TSC2,ENSG00000103197,Rest,0.6666782172457042,0.6279161842589519
TSC22D2,ENSG00000196428,Rest,-0.0125286424064206,-0.0748840626459532
TSEN2,ENSG00000154743,Rest,0.2267651366883233,0.1345770198543777
TSPAN9,ENSG00000011105,Rest,0.3249818034204972,0.2080376954681516
TSPYL5,ENSG00000180543,Rest,0.4898030167444446,0.3881681828004691
TSR2,ENSG00000158526,Rest,0.4460136119405125,0.3392136041760465
TSTD2,ENSG00000136925,Rest,0.4030060902165069,0.2994364942638606
TTC14,ENSG00000163728,Rest,0.230054554909839,0.1776748620727303
TTC39C,ENSG00000168234,Rest,0.4042279607900405,0.3452042193400576
TTC4,ENSG00000243725,Rest,0.3974274378627851,0.3613711034135765
TTC5,ENSG00000136319,Rest,0.4583774488740268,0.2806171656428354
TUFM,ENSG00000178952,Rest,0.0670105811171963,-0.0563084817926492
TWF1,ENSG00000151239,Rest,0.3832466409787887,0.3202305930640385
TWNK,ENSG00000107815,Rest,0.6989772861166518,0.6453845471089735
TXNL1,ENSG00000091164,Rest,0.2531019868673228,0.0940428363901205
TYK2,ENSG00000105397,Rest,0.6571258720164902,0.5667855391716731
U2SURP,ENSG00000163714,Rest,0.0530779476400977,-0.0738904089044829
UBA2,ENSG00000126261,Rest,0.2219500297455221,0.1699933948493568
UBA5,ENSG00000081307,Rest,0.5376110162752085,0.4002842553247842
UBAP2L,ENSG00000143569,Rest,0.6489990782217315,0.5442601012886699
UBC,ENSG00000150991,Rest,0.6375399122476746,0.5974460349921463
UBE2B,ENSG00000119048,Rest,0.0460166325328344,-0.0659619624499098
UBE2E1,ENSG00000170142,Rest,0.6576401732086671,0.5193440567817199
UBE2G2,ENSG00000184787,Rest,-0.1284359297940571,-0.2610726504992206
UBE2H,ENSG00000186591,Rest,0.3374155945360473,0.195218466050495
UBE2I,ENSG00000103275,Rest,0.5976252927723583,0.5820241160957581
UBE2L3,ENSG00000185651,Rest,0.3890509662065647,0.2587012861213189
UBE2N,ENSG00000177889,Rest,0.2162656746964108,0.0235607649485496
UBE2T,ENSG00000077152,Rest,0.2856792156479183,0.2848087320150772
UBE2V2,ENSG00000169139,Rest,0.0695972221791831,-0.1963516268035096
UBE3D,ENSG00000118420,Rest,0.6447671018942653,0.5821849582026138
UBL3,ENSG00000122042,Rest,0.5206145473218476,0.1176118666281458
UBR1,ENSG00000159459,Rest,0.6018835206201455,0.4095979942898488
UBR4,ENSG00000127481,Rest,0.6272948320310895,0.6024512779224603
UBR5,ENSG00000104517,Rest,0.6859984175056288,0.5643360360395799
UBXN1,ENSG00000162191,Rest,0.1224822614962317,0.1104224917160382
UCHL5,ENSG00000116750,Rest,0.6230360323434709,0.5747590967970075
UFC1,ENSG00000143222,Rest,0.4063249724257274,0.2415216911344241
UFL1,ENSG00000014123,Rest,0.4512959436255965,0.0272541216926555
UFM1,ENSG00000120686,Rest,0.6611672709579418,0.609669743892554
UGDH,ENSG00000109814,Rest,0.5968302600036868,0.5379293445124921
UGGT1,ENSG00000136731,Rest,0.401103749702569,0.3782023881175406
UHRF1,ENSG00000276043,Rest,0.3944676372169249,0.2591224187184953
ULK4,ENSG00000168038,Rest,0.0578995835149788,-0.0323472463256063
UMPS,ENSG00000114491,Rest,0.1377524469623014,0.0681234472228749
UNCX,ENSG00000164853,Rest,0.2795940668282095,-0.0476485215820644
UPF2,ENSG00000151461,Rest,0.3758038423802453,0.3639090796608982
UQCRB,ENSG00000156467,Rest,0.5886719046094778,0.5467592616134737
UQCRC1,ENSG00000010256,Rest,0.4139169079531746,0.3497792181109481
UQCRQ,ENSG00000164405,Rest,0.34573126698402,0.1298230981005772
URM1,ENSG00000167118,Rest,0.701149628262762,0.6248529356585889
USF2,ENSG00000105698,Rest,0.76388015227392,0.7119819793492284
USO1,ENSG00000138768,Rest,0.2446336743670526,0.1549107695330172
USP10,ENSG00000103194,Rest,0.6554599946015197,0.5261110919607483
USP13,ENSG00000058056,Rest,0.4050936495403145,0.3359097192094104
USP16,ENSG00000156256,Rest,0.1251863603263943,-0.3718340610249656
USP22,ENSG00000124422,Rest,0.6690849153302283,0.6328306489983733
USP28,ENSG00000048028,Rest,-0.0143941132597911,-0.1856755186520018
USP7,ENSG00000187555,Rest,0.5307910946568086,0.4533634513466373
UVRAG,ENSG00000198382,Rest,0.5281556656365777,0.4541138022943752
UVSSA,ENSG00000163945,Rest,0.3046024562659755,0.1757669405375234
UXS1,ENSG00000115652,Rest,0.3980838796569204,0.2967593891486174
VARS2,ENSG00000137411,Rest,0.001055385272541,-0.0624250058381027
VAV1,ENSG00000141968,Rest,0.6357148501811208,0.5274892638537027
VENTX,ENSG00000151650,Rest,0.5360730269495635,0.3904016102197502
VEZT,ENSG00000028203,Rest,0.5703532031577039,0.4299241713623766
VHL,ENSG00000134086,Rest,0.8086326286236548,0.7765091084601051
VPS29,ENSG00000111237,Rest,0.1462165689052467,0.1163863825354487
VPS41,ENSG00000006715,Rest,0.0342200072250264,0.0194762056014093
VWF,ENSG00000110799,Rest,0.1276308385924965,0.0372013117787009
WAC,ENSG00000095787,Rest,0.6016524568909466,0.5238351476265517
WARS2,ENSG00000116874,Rest,0.3375852185638246,0.2479459843538259
WAS,ENSG00000015285,Rest,0.1694064342748296,-0.0512678211656831
WASF2,ENSG00000158195,Rest,0.6908539940635938,0.5969173477004563
WASHC4,ENSG00000136051,Rest,0.7056982664419085,0.5753057295896898
WASL,ENSG00000106299,Rest,0.8507502042266591,0.6461927790044252
WBP4,ENSG00000120688,Rest,0.1513210250133464,0.0914216011598231
WDR26,ENSG00000162923,Rest,-0.0700410231110069,-0.2552417990570756
WDR44,ENSG00000131725,Rest,0.4592832202187131,0.254934763240423
WDR48,ENSG00000114742,Rest,0.3626338062207082,0.2585544042782575
WDR59,ENSG00000103091,Rest,0.4528834810362236,0.3756874807128228
WDR61,ENSG00000140395,Rest,0.6037361946258698,0.524480802127829
WDR82,ENSG00000164091,Rest,0.7520233611230758,0.7055339066000168
WDR92,ENSG00000243667,Rest,0.136722730960347,-0.1249381804242932
WIPI2,ENSG00000157954,Rest,0.6089227683452306,0.2778577859975747
WIZ,ENSG00000011451,Rest,0.7491133703670846,0.6699593896153951
WNK1,ENSG00000060237,Rest,0.3373293649952233,0.2702179536090396
WNT9A,ENSG00000143816,Rest,0.1816118968368337,0.1690118537837764
WRAP53,ENSG00000141499,Rest,0.6902183609324583,0.5487768393266361
WRN,ENSG00000165392,Rest,0.0980089789029208,-0.1454891766547801
WTAP,ENSG00000146457,Rest,0.3191117589067233,0.0180467991017377
XBP1,ENSG00000100219,Rest,0.4806146480693393,0.4163156613058544
XPO6,ENSG00000169180,Rest,0.4004161294035388,-0.1499477169924338
XPR1,ENSG00000143324,Rest,0.5199093508559676,0.4388639624006016
XRCC2,ENSG00000196584,Rest,0.406673885778875,0.3318331481739907
XRN1,ENSG00000114127,Rest,0.1790896120408794,0.0989902670760579
XRRA1,ENSG00000166435,Rest,0.558369120481898,0.4080098087478553
YBX1,ENSG00000065978,Rest,0.1983402167747752,0.1406783201183866
YEATS2,ENSG00000163872,Rest,0.6867656017328748,0.5853254162293499
YPEL5,ENSG00000119801,Rest,0.7548489840912964,0.664179384709739
YTHDF2,ENSG00000198492,Rest,0.5197525074923842,0.4338384234755514
YY1,ENSG00000100811,Rest,0.5226674169161,0.4658883809784023
ZAP70,ENSG00000115085,Rest,0.5529150806101651,0.4321294437085146
ZBED1,ENSG00000214717,Rest,0.389975052473985,0.1383323589098838
ZBED5,ENSG00000236287,Rest,0.3376259223683109,0.1339449237710051
ZBED6,ENSG00000257315,Rest,0.6412365131636794,0.6292757705190632
ZBTB1,ENSG00000126804,Rest,0.5974443390486252,0.3864710619584146
ZBTB39,ENSG00000166860,Rest,0.0292572272824661,-0.1407711455701683
ZBTB44,ENSG00000196323,Rest,0.4702993630666598,0.3558807504913356
ZBTB48,ENSG00000204859,Rest,0.8171934818637888,0.7312812188793691
ZBTB7A,ENSG00000178951,Rest,0.4721729023519629,0.4425760744764354
ZBTB8OS,ENSG00000176261,Rest,-0.0371827589724847,-0.1696266870951331
ZBTB9,ENSG00000213588,Rest,0.2135395275196819,0.1855992641504137
ZC3H10,ENSG00000135482,Rest,0.47389399842323,0.3948345375483926
ZC3H12A,ENSG00000163874,Rest,0.7259025099866951,0.6996659166099259
ZC3H3,ENSG00000014164,Rest,0.1757899366755194,0.0798155305165647
ZC3H4,ENSG00000130749,Rest,0.5043563437392793,0.4586279779014175
ZC3HC1,ENSG00000091732,Rest,0.1360968667404082,-0.0387154149155732
ZCCHC24,ENSG00000165424,Rest,-0.2389157777800619,-0.6129550012282736
ZCCHC4,ENSG00000168228,Rest,0.1692781413024172,0.0109493283770114
ZCCHC8,ENSG00000033030,Rest,0.730232766064092,0.5037893400604166
ZCRB1,ENSG00000139168,Rest,0.1401339984040676,0.0754507635824784
ZCWPW1,ENSG00000078487,Rest,0.2494694685405371,-0.0079038382561493
ZDHHC12,ENSG00000160446,Rest,0.3898647316544106,0.2678807411310935
ZEB1,ENSG00000148516,Rest,0.8350522344843924,0.8073398016074563
ZFAT,ENSG00000066827,Rest,0.6366884282753804,0.5082526599424811
ZFC3H1,ENSG00000133858,Rest,0.3966611610794554,0.3508087217186139
ZFPM1,ENSG00000179588,Rest,0.5554776052259509,0.5309681406885057
ZFR,ENSG00000056097,Rest,0.3429297108958047,0.0854129837549714
ZFX,ENSG00000005889,Rest,0.430326689753041,0.3010820958015602
ZFYVE21,ENSG00000100711,Rest,0.1854727156958987,0.0154870642470654
ZHX1-C8orf76,ENSG00000259305,Rest,0.3145444467096197,0.0097317410086202
ZHX3,ENSG00000174306,Rest,0.5324283251603684,0.3333202051656787
ZMAT1,ENSG00000166432,Rest,-0.1490142439255935,-0.301633898129768
ZMYM2,ENSG00000121741,Rest,0.0999496649864374,0.0054024141541434
ZMYND8,ENSG00000101040,Rest,0.8225636093077743,0.7669675774195901
ZNF12,ENSG00000164631,Rest,0.6776510551123717,0.6447913439842533
ZNF148,ENSG00000163848,Rest,0.0779539232310373,-0.0426327815495198
ZNF154,ENSG00000179909,Rest,0.0741840716407748,-0.2253219862989073
ZNF165,ENSG00000197279,Rest,0.1464011186305265,-0.0025880639826285
ZNF18,ENSG00000154957,Rest,0.7733733296679706,0.4323762155130312
ZNF221,ENSG00000159905,Rest,0.3303398218689055,0.2615113155297803
ZNF254,ENSG00000213096,Rest,-0.1599770946317451,-0.3330169354596877
ZNF274,ENSG00000171606,Rest,0.8052615830455888,0.7432543392529275
ZNF280D,ENSG00000137871,Rest,-0.0454866549705493,-0.130989060202009
ZNF304,ENSG00000131845,Rest,0.6470888799514946,0.0659335018326403
ZNF35,ENSG00000169981,Rest,0.5016588721141015,0.2399399842768136
ZNF384,ENSG00000126746,Rest,0.7447460257170474,0.6866232813676862
ZNF410,ENSG00000119725,Rest,0.1897780639370957,-0.0366068848719423
ZNF414,ENSG00000133250,Rest,0.3194681950333719,0.2041642434387087
ZNF43,ENSG00000198521,Rest,-0.1718974691840896,-0.2410326201762198
ZNF470,ENSG00000197016,Rest,0.2252619362932606,0.2098661595232928
ZNF512B,ENSG00000196700,Rest,0.460788796888861,0.4035041359633541
ZNF518A,ENSG00000177853,Rest,-0.0374118387138224,-0.0650478223209065
ZNF549,ENSG00000121406,Rest,0.5404860633717353,0.3612761708060767
ZNF554,ENSG00000172006,Rest,0.4511244113924541,0.3379725316711369
ZNF579,ENSG00000218891,Rest,-0.0606431459449361,-0.2128958558523236
ZNF589,ENSG00000164048,Rest,0.3545521616724023,-0.1375521216959108
ZNF608,ENSG00000168916,Rest,-0.2446315722252388,-0.2730532744883818
ZNF613,ENSG00000176024,Rest,-0.00613145602439,-0.0844122386668592
ZNF618,ENSG00000157657,Rest,-0.6939874329829058,-0.9340598128217666
ZNF627,ENSG00000198551,Rest,-0.0524916575975307,-0.1517002687633302
ZNF628,ENSG00000197483,Rest,0.8094585072775131,0.6144820756991899
ZNF630,ENSG00000221994,Rest,-0.3931071892151517,-0.5538543718599446
ZNF641,ENSG00000167528,Rest,0.3680599130507452,0.2720673072498217
ZNF644,ENSG00000122482,Rest,0.4648157254848702,0.3334591006969791
ZNF649,ENSG00000198093,Rest,0.065921918608268,-0.1580506830309885
ZNF653,ENSG00000161914,Rest,0.13833613146758,-0.0939958269974281
ZNF662,ENSG00000182983,Rest,0.0514473892313758,-0.0391023616130393
ZNF70,ENSG00000187792,Rest,-0.0368673365821452,-0.2376605777272364
ZNF703,ENSG00000183779,Rest,0.3082989854590777,0.2239933507174375
ZNF71,ENSG00000197951,Rest,0.0957568651014358,-0.1084121034008422
ZNF710,ENSG00000140548,Rest,0.530547907438282,0.4759540147641456
ZNF776,ENSG00000152443,Rest,0.2883718745559644,0.2354736103903169
ZNF81,ENSG00000197779,Rest,-0.15721609893646,-0.1852170245099166
ZNF829,ENSG00000185869,Rest,0.0682104174457084,-0.0104013557988097
ZNF883,ENSG00000228623,Rest,-0.0308986700460561,-0.2053806887287454
ZNF92,ENSG00000146757,Rest,0.0678179557240911,-0.0073358758475893
ZNF93,ENSG00000184635,Rest,-0.3367914430176899,-0.4008764242122731
ZNHIT3,ENSG00000273611,Rest,0.3592696283020391,0.0900151926788615
ZNRF2,ENSG00000180233,Rest,0.1251961026819952,-0.1533170433852152
ZPR1,ENSG00000109917,Rest,-0.0854300287951014,-0.2424664842926123
ZRANB2,ENSG00000132485,Rest,0.5830961703605066,0.4123113279642949
ZRSR2,ENSG00000169249,Rest,0.5321318597743285,0.4112241177843281
ZSCAN2,ENSG00000176371,Rest,0.3861060885298653,0.291620334141864
ZSCAN25,ENSG00000197037,Rest,0.5137778026965271,0.308710334075208
ZSWIM4,ENSG00000132003,Rest,0.320023322359129,-0.1017952848512822
ZW10,ENSG00000086827,Rest,0.2583932539149309,0.2463316357695917
ZWINT,ENSG00000122952,Rest,0.1814641671212156,0.045153229153965
A2M,ENSG00000175899,Stim8hr,0.1713608657284728,0.0258326448541786
AAGAB,ENSG00000103591,Stim8hr,0.8784351742443004,0.8679301986486769
ABCA1,ENSG00000165029,Stim8hr,-0.0691000797247168,-0.1173283857949787
ABCA5,ENSG00000154265,Stim8hr,0.0747982986842437,-0.0062260896293633
ABCC1,ENSG00000103222,Stim8hr,0.3426701102439309,0.2282649149973985
ABHD13,ENSG00000139826,Stim8hr,0.1564783260249898,0.0193886635564366
