,target_contrast,donors,variable,correlation,correlation_ceiling,n_signif,culture_condition,target_name,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
90,ENSG00000160741,CE0008678_CE0010866,CE0008162_CE0006864,0.31538411849989845,0.45398400998664956,597,Rest,CRTC2,Rest,265.0,240,127,367,-8.556325688447716,True,76.90729543009803,False,>10 DE genes,on-target KD
91,ENSG00000160741,CE0008678_CE0008162,CE0010866_CE0006864,0.3730012634986882,0.3961343828018816,381,Rest,CRTC2,Rest,265.0,240,127,367,-8.556325688447716,True,76.90729543009803,False,>10 DE genes,on-target KD
92,ENSG00000160741,CE0008678_CE0006864,CE0010866_CE0008162,0.3130472346891366,0.3137524075823202,1389,Rest,CRTC2,Rest,265.0,240,127,367,-8.556325688447716,True,76.90729543009803,False,>10 DE genes,on-target KD
93,ENSG00000165997,CE0008678_CE0010866,CE0008162_CE0006864,-0.22872906950345775,0.8174098738208287,66,Rest,ARL5B,Rest,1293.0,42,15,57,-6.9520838913650245,True,22.99740323101824,True,>10 DE genes,on-target KD
94,ENSG00000165997,CE0008678_CE0008162,CE0010866_CE0006864,-0.40421696799555795,,133,Rest,ARL5B,Rest,1293.0,42,15,57,-6.9520838913650245,True,22.99740323101824,True,>10 DE genes,on-target KD
95,ENSG00000165997,CE0008678_CE0006864,CE0010866_CE0008162,-0.019844997039038484,0.8436392641834738,110,Rest,ARL5B,Rest,1293.0,42,15,57,-6.9520838913650245,True,22.99740323101824,True,>10 DE genes,on-target KD
96,ENSG00000166669,CE0008678_CE0010866,CE0008162_CE0006864,0.13161053865319047,0.2132278972828645,1918,Rest,ATF7IP2,Rest,2417.0,734,120,854,-16.553632031478614,True,17.59101789567225,False,>10 DE genes,on-target KD
97,ENSG00000166669,CE0008678_CE0008162,CE0010866_CE0006864,0.27052484205244426,0.31614523039861037,2077,Rest,ATF7IP2,Rest,2417.0,734,120,854,-16.553632031478614,True,17.59101789567225,False,>10 DE genes,on-target KD
98,ENSG00000166669,CE0008678_CE0006864,CE0010866_CE0008162,0.3385276636746499,,2189,Rest,ATF7IP2,Rest,2417.0,734,120,854,-16.553632031478614,True,17.59101789567225,False,>10 DE genes,on-target KD
99,ENSG00000169660,CE0008678_CE0010866,CE0008162_CE0006864,0.562178807782191,0.8227846393500934,561,Rest,HEXDC,Rest,917.0,229,139,368,-15.699578846552798,True,29.598457194286688,True,>10 DE genes,on-target KD
100,ENSG00000169660,CE0008678_CE0008162,CE0010866_CE0006864,0.38543016160267074,0.8352608309655694,356,Rest,HEXDC,Rest,917.0,229,139,368,-15.699578846552798,True,29.598457194286688,True,>10 DE genes,on-target KD
101,ENSG00000169660,CE0008678_CE0006864,CE0010866_CE0008162,0.30577128154128713,0.6209026497227985,719,Rest,HEXDC,Rest,917.0,229,139,368,-15.699578846552798,True,29.598457194286688,True,>10 DE genes,on-target KD
102,ENSG00000171262,CE0008678_CE0010866,CE0008162_CE0006864,0.7441099172791882,0.4821308764268949,728,Rest,FAM98B,Rest,519.0,415,478,893,-13.276055485581535,True,47.366830703200925,False,>10 DE genes,on-target KD
103,ENSG00000171262,CE0008678_CE0008162,CE0010866_CE0006864,0.7097236207132964,0.7195539964707499,707,Rest,FAM98B,Rest,519.0,415,478,893,-13.276055485581535,True,47.366830703200925,False,>10 DE genes,on-target KD
104,ENSG00000171262,CE0008678_CE0006864,CE0010866_CE0008162,0.3543769363380686,0.4133563963720826,2462,Rest,FAM98B,Rest,519.0,415,478,893,-13.276055485581535,True,47.366830703200925,False,>10 DE genes,on-target KD
105,ENSG00000171953,CE0008678_CE0010866,CE0008162_CE0006864,0.5084906477398623,0.6974952266327265,333,Rest,ATPAF2,Rest,617.0,38,21,59,-2.9040808378280167,False,1.6439678253577628,True,>10 DE genes,putative off-target
106,ENSG00000171953,CE0008678_CE0008162,CE0010866_CE0006864,0.6503321092797378,0.9234796000905596,28,Rest,ATPAF2,Rest,617.0,38,21,59,-2.9040808378280167,False,1.6439678253577628,True,>10 DE genes,putative off-target
107,ENSG00000171953,CE0008678_CE0006864,CE0010866_CE0008162,0.48544929831831213,0.6717614617941424,226,Rest,ATPAF2,Rest,617.0,38,21,59,-2.9040808378280167,False,1.6439678253577628,True,>10 DE genes,putative off-target
108,ENSG00000171960,CE0008678_CE0010866,CE0008162_CE0006864,0.5317433029225495,0.8301891457288304,231,Rest,PPIH,Rest,383.0,97,64,161,-4.578435858869762,True,5.74783873978312,False,>10 DE genes,on-target KD
109,ENSG00000171960,CE0008678_CE0008162,CE0010866_CE0006864,0.6278916103694433,0.8375607108785904,127,Rest,PPIH,Rest,383.0,97,64,161,-4.578435858869762,True,5.74783873978312,False,>10 DE genes,on-target KD
110,ENSG00000171960,CE0008678_CE0006864,CE0010866_CE0008162,0.6882614934138175,0.799963120752135,149,Rest,PPIH,Rest,383.0,97,64,161,-4.578435858869762,True,5.74783873978312,False,>10 DE genes,on-target KD
111,ENSG00000172465,CE0008678_CE0010866,CE0008162_CE0006864,0.14722820094057254,,1298,Rest,TCEAL1,Rest,1005.0,302,182,484,-3.152016436620257,True,2.408666305636108,False,>10 DE genes,on-target KD
112,ENSG00000172465,CE0008678_CE0008162,CE0010866_CE0006864,0.34996073364277225,,528,Rest,TCEAL1,Rest,1005.0,302,182,484,-3.152016436620257,True,2.408666305636108,False,>10 DE genes,on-target KD
113,ENSG00000172465,CE0008678_CE0006864,CE0010866_CE0008162,0.4163777453833759,,822,Rest,TCEAL1,Rest,1005.0,302,182,484,-3.152016436620257,True,2.408666305636108,False,>10 DE genes,on-target KD
114,ENSG00000173085,CE0008678_CE0010866,CE0008162_CE0006864,-0.09576480651021298,0.3989619323146635,1066,Rest,COQ2,Rest,65.0,166,13,179,-2.926533521915056,False,16.637640888565226,False,>10 DE genes,no on-target KD
115,ENSG00000173085,CE0008678_CE0008162,CE0010866_CE0006864,-0.0035382744242178957,,1790,Rest,COQ2,Rest,65.0,166,13,179,-2.926533521915056,False,16.637640888565226,False,>10 DE genes,no on-target KD
116,ENSG00000173085,CE0008678_CE0006864,CE0010866_CE0008162,0.021286509470739616,,838,Rest,COQ2,Rest,65.0,166,13,179,-2.926533521915056,False,16.637640888565226,False,>10 DE genes,no on-target KD
117,ENSG00000174695,CE0008678_CE0010866,CE0008162_CE0006864,0.916391710672883,0.9603459489795318,22,Rest,TMEM167A,Rest,597.0,39,16,55,-22.69570764404272,True,106.40477895626174,True,>10 DE genes,on-target KD
118,ENSG00000174695,CE0008678_CE0008162,CE0010866_CE0006864,0.9171889122276653,0.9695577007949465,17,Rest,TMEM167A,Rest,597.0,39,16,55,-22.69570764404272,True,106.40477895626174,True,>10 DE genes,on-target KD
119,ENSG00000174695,CE0008678_CE0006864,CE0010866_CE0008162,0.9624814667958344,0.9779115866089931,17,Rest,TMEM167A,Rest,597.0,39,16,55,-22.69570764404272,True,106.40477895626174,True,>10 DE genes,on-target KD
120,ENSG00000179958,CE0008678_CE0010866,CE0008162_CE0006864,0.9540177245951794,0.926606216341645,8,Rest,DCTPP1,Rest,304.0,123,54,177,-9.722309939378576,True,45.41096708003567,False,>10 DE genes,on-target KD
121,ENSG00000179958,CE0008678_CE0008162,CE0010866_CE0006864,0.2684899942742878,0.14907075291374738,2049,Rest,DCTPP1,Rest,304.0,123,54,177,-9.722309939378576,True,45.41096708003567,False,>10 DE genes,on-target KD
122,ENSG00000179958,CE0008678_CE0006864,CE0010866_CE0008162,0.13330003351535916,0.3966067118908579,1808,Rest,DCTPP1,Rest,304.0,123,54,177,-9.722309939378576,True,45.41096708003567,False,>10 DE genes,on-target KD
123,ENSG00000180182,CE0008678_CE0010866,CE0008162_CE0006864,0.3570473513787483,0.685157661698808,249,Rest,MED14,Rest,237.0,86,34,120,-7.592874060024137,True,39.30360977687402,False,>10 DE genes,on-target KD
124,ENSG00000180182,CE0008678_CE0008162,CE0010866_CE0006864,0.34600918638476813,0.6131735367249492,400,Rest,MED14,Rest,237.0,86,34,120,-7.592874060024137,True,39.30360977687402,False,>10 DE genes,on-target KD
125,ENSG00000180182,CE0008678_CE0006864,CE0010866_CE0008162,0.2631684175567109,,255,Rest,MED14,Rest,237.0,86,34,120,-7.592874060024137,True,39.30360977687402,False,>10 DE genes,on-target KD
126,ENSG00000182919,CE0008678_CE0010866,CE0008162_CE0006864,,,1,Rest,C11orf54,Rest,710.0,402,643,1045,-6.70805224685489,True,30.481089665328746,False,>10 DE genes,on-target KD
127,ENSG00000182919,CE0008678_CE0008162,CE0010866_CE0006864,-0.6153914196677884,0.7070506014680991,12,Rest,C11orf54,Rest,710.0,402,643,1045,-6.70805224685489,True,30.481089665328746,False,>10 DE genes,on-target KD
128,ENSG00000182919,CE0008678_CE0006864,CE0010866_CE0008162,0.3944704960204464,0.8104230963565139,6,Rest,C11orf54,Rest,710.0,402,643,1045,-6.70805224685489,True,30.481089665328746,False,>10 DE genes,on-target KD
129,ENSG00000183813,CE0008678_CE0010866,CE0008162_CE0006864,0.5055579569161601,0.599226781507692,650,Rest,CCR4,Rest,305.0,286,222,508,-10.184477483402066,True,165.40416072440863,False,>10 DE genes,on-target KD
130,ENSG00000183813,CE0008678_CE0008162,CE0010866_CE0006864,0.10716513326756003,0.7412969548233653,2086,Rest,CCR4,Rest,305.0,286,222,508,-10.184477483402066,True,165.40416072440863,False,>10 DE genes,on-target KD
131,ENSG00000183813,CE0008678_CE0006864,CE0010866_CE0008162,0.13493703202440246,0.44401403467401124,1590,Rest,CCR4,Rest,305.0,286,222,508,-10.184477483402066,True,165.40416072440863,False,>10 DE genes,on-target KD
132,ENSG00000188493,CE0008678_CE0010866,CE0008162_CE0006864,0.4546919898820455,0.5165438946709466,272,Rest,C19orf54,Rest,366.0,32,63,95,-5.59497672930169,True,9.809322144234766,False,>10 DE genes,on-target KD
133,ENSG00000188493,CE0008678_CE0008162,CE0010866_CE0006864,0.7563980672566969,0.9002975220848984,30,Rest,C19orf54,Rest,366.0,32,63,95,-5.59497672930169,True,9.809322144234766,False,>10 DE genes,on-target KD
134,ENSG00000188493,CE0008678_CE0006864,CE0010866_CE0008162,0.4399881170165599,0.6476203016389851,262,Rest,C19orf54,Rest,366.0,32,63,95,-5.59497672930169,True,9.809322144234766,False,>10 DE genes,on-target KD
135,ENSG00000188529,CE0008678_CE0010866,CE0008162_CE0006864,0.6476385322172267,0.7909600506231136,315,Rest,SRSF10,Rest,375.0,190,187,377,-9.690619479721205,True,23.651557514333724,False,>10 DE genes,on-target KD
136,ENSG00000188529,CE0008678_CE0008162,CE0010866_CE0006864,0.6350298000043516,0.8518928915783333,290,Rest,SRSF10,Rest,375.0,190,187,377,-9.690619479721205,True,23.651557514333724,False,>10 DE genes,on-target KD
137,ENSG00000188529,CE0008678_CE0006864,CE0010866_CE0008162,0.527458174396475,0.6676971008637609,308,Rest,SRSF10,Rest,375.0,190,187,377,-9.690619479721205,True,23.651557514333724,False,>10 DE genes,on-target KD
138,ENSG00000198551,CE0008678_CE0010866,CE0008162_CE0006864,-0.15170026876333026,0.06883115358304329,159,Rest,ZNF627,Rest,1126.0,53,1,54,-5.877510626933703,True,3.4286725631615496,False,>10 DE genes,on-target KD
139,ENSG00000198551,CE0008678_CE0008162,CE0010866_CE0006864,0.12075387899026377,,113,Rest,ZNF627,Rest,1126.0,53,1,54,-5.877510626933703,True,3.4286725631615496,False,>10 DE genes,on-target KD
140,ENSG00000198551,CE0008678_CE0006864,CE0010866_CE0008162,-0.12652858301952583,0.583010923908378,143,Rest,ZNF627,Rest,1126.0,53,1,54,-5.877510626933703,True,3.4286725631615496,False,>10 DE genes,on-target KD
141,ENSG00000230657,CE0008678_CE0010866,CE0008162_CE0006864,0.219826770168533,,1732,Rest,PRB4,Rest,303.0,44,14,58,0.0,False,,False,>10 DE genes,no on-target KD
142,ENSG00000230657,CE0008678_CE0008162,CE0010866_CE0006864,0.14750203710468743,0.08876501263597746,809,Rest,PRB4,Rest,303.0,44,14,58,0.0,False,,False,>10 DE genes,no on-target KD
143,ENSG00000230657,CE0008678_CE0006864,CE0010866_CE0008162,-0.0931703162056804,,1303,Rest,PRB4,Rest,303.0,44,14,58,0.0,False,,False,>10 DE genes,no on-target KD
144,ENSG00000250151,CE0008678_CE0010866,CE0008162_CE0006864,0.7004421164776292,0.5628185432751583,728,Rest,ARPC4-TTLL3,Rest,1523.0,209,80,289,0.0,False,,False,>10 DE genes,no on-target KD
145,ENSG00000250151,CE0008678_CE0008162,CE0010866_CE0006864,0.6557263360527552,0.8235001349708005,226,Rest,ARPC4-TTLL3,Rest,1523.0,209,80,289,0.0,False,,False,>10 DE genes,no on-target KD
146,ENSG00000250151,CE0008678_CE0006864,CE0010866_CE0008162,0.7618634952415739,0.7629721171014338,387,Rest,ARPC4-TTLL3,Rest,1523.0,209,80,289,0.0,False,,False,>10 DE genes,no on-target KD
147,ENSG00000276043,CE0008678_CE0010866,CE0008162_CE0006864,0.45135821016036654,0.7170906151336693,1925,Rest,UHRF1,Rest,217.0,185,79,264,2.084287929183808,False,162.02923891389352,False,>10 DE genes,no on-target KD
148,ENSG00000276043,CE0008678_CE0008162,CE0010866_CE0006864,0.4729222827719131,0.723252999849928,769,Rest,UHRF1,Rest,217.0,185,79,264,2.084287929183808,False,162.02923891389352,False,>10 DE genes,no on-target KD
149,ENSG00000276043,CE0008678_CE0006864,CE0010866_CE0008162,0.2591224187184953,0.5793066399478823,2594,Rest,UHRF1,Rest,217.0,185,79,264,2.084287929183808,False,162.02923891389352,False,>10 DE genes,no on-target KD
0,ENSG00000048828,CE0008678_CE0010866,CE0008162_CE0006864,0.8728857031184826,0.9704035927965972,11,Rest,FAM120A,Rest,453.0,14,18,32,-20.71437641028227,True,112.95824254283012,True,>10 DE genes,on-target KD
1,ENSG00000048828,CE0008678_CE0008162,CE0010866_CE0006864,0.694681210707509,0.9580171859107746,13,Rest,FAM120A,Rest,453.0,14,18,32,-20.71437641028227,True,112.95824254283012,True,>10 DE genes,on-target KD
2,ENSG00000048828,CE0008678_CE0006864,CE0010866_CE0008162,0.7672239764922257,0.9683305338391905,10,Rest,FAM120A,Rest,453.0,14,18,32,-20.71437641028227,True,112.95824254283012,True,>10 DE genes,on-target KD
3,ENSG00000058272,CE0008678_CE0010866,CE0008162_CE0006864,-0.08280088553461071,0.13857004210934967,65,Rest,PPP1R12A,Rest,571.0,74,19,93,-23.543557970896497,True,116.06103933512208,False,>10 DE genes,on-target KD
4,ENSG00000058272,CE0008678_CE0008162,CE0010866_CE0006864,-0.12699969534067423,0.8230351855219218,107,Rest,PPP1R12A,Rest,571.0,74,19,93,-23.543557970896497,True,116.06103933512208,False,>10 DE genes,on-target KD
5,ENSG00000058272,CE0008678_CE0006864,CE0010866_CE0008162,0.3941698066264215,0.879296390348052,85,Rest,PPP1R12A,Rest,571.0,74,19,93,-23.543557970896497,True,116.06103933512208,False,>10 DE genes,on-target KD
6,ENSG00000072506,CE0008678_CE0010866,CE0008162_CE0006864,0.4464187981494815,0.8360153611058844,131,Rest,HSD17B10,Rest,660.0,95,30,125,-13.687474480262985,True,67.73588617414957,False,>10 DE genes,on-target KD
7,ENSG00000072506,CE0008678_CE0008162,CE0010866_CE0006864,0.4819831820157904,0.8421840864810296,162,Rest,HSD17B10,Rest,660.0,95,30,125,-13.687474480262985,True,67.73588617414957,False,>10 DE genes,on-target KD
8,ENSG00000072506,CE0008678_CE0006864,CE0010866_CE0008162,0.39551280837250435,0.6922819660453436,761,Rest,HSD17B10,Rest,660.0,95,30,125,-13.687474480262985,True,67.73588617414957,False,>10 DE genes,on-target KD
9,ENSG00000073584,CE0008678_CE0010866,CE0008162_CE0006864,0.7088899950894043,0.7940235317331578,3785,Rest,SMARCE1,Rest,149.0,1474,906,2380,-9.429734593804016,True,76.08825595857887,False,>10 DE genes,on-target KD
10,ENSG00000073584,CE0008678_CE0008162,CE0010866_CE0006864,0.7239665524298761,0.7877473592600759,3561,Rest,SMARCE1,Rest,149.0,1474,906,2380,-9.429734593804016,True,76.08825595857887,False,>10 DE genes,on-target KD
11,ENSG00000073584,CE0008678_CE0006864,CE0010866_CE0008162,0.7004396363321987,0.7274501673199044,3923,Rest,SMARCE1,Rest,149.0,1474,906,2380,-9.429734593804016,True,76.08825595857887,False,>10 DE genes,on-target KD
12,ENSG00000078237,CE0008678_CE0010866,CE0008162_CE0006864,0.12211175711025725,0.4515269173793121,3337,Rest,TIGAR,Rest,315.0,769,243,1012,-12.082045152694128,True,42.5771709591552,False,>10 DE genes,on-target KD
13,ENSG00000078237,CE0008678_CE0008162,CE0010866_CE0006864,0.195761940817807,0.30260648639230875,3795,Rest,TIGAR,Rest,315.0,769,243,1012,-12.082045152694128,True,42.5771709591552,False,>10 DE genes,on-target KD
14,ENSG00000078237,CE0008678_CE0006864,CE0010866_CE0008162,0.17990518020989768,,1146,Rest,TIGAR,Rest,315.0,769,243,1012,-12.082045152694128,True,42.5771709591552,False,>10 DE genes,on-target KD
15,ENSG00000086730,CE0008678_CE0010866,CE0008162_CE0006864,-0.1696462017060322,,464,Rest,LAT2,Rest,2900.0,159,34,193,-5.378235358881576,True,9.435320264358738,False,>10 DE genes,on-target KD
16,ENSG00000086730,CE0008678_CE0008162,CE0010866_CE0006864,-0.248055676944931,,774,Rest,LAT2,Rest,2900.0,159,34,193,-5.378235358881576,True,9.435320264358738,False,>10 DE genes,on-target KD
17,ENSG00000086730,CE0008678_CE0006864,CE0010866_CE0008162,-0.3437142291855047,,3653,Rest,LAT2,Rest,2900.0,159,34,193,-5.378235358881576,True,9.435320264358738,False,>10 DE genes,on-target KD
18,ENSG00000089597,CE0008678_CE0010866,CE0008162_CE0006864,0.12217114180635179,0.6923074795139961,148,Rest,GANAB,Rest,295.0,388,235,623,-10.42920439478949,True,53.77018683331384,False,>10 DE genes,on-target KD
19,ENSG00000089597,CE0008678_CE0008162,CE0010866_CE0006864,0.2323287279367978,0.6070382146704622,382,Rest,GANAB,Rest,295.0,388,235,623,-10.42920439478949,True,53.77018683331384,False,>10 DE genes,on-target KD
20,ENSG00000089597,CE0008678_CE0006864,CE0010866_CE0008162,0.45615227482548504,0.6886921940339643,182,Rest,GANAB,Rest,295.0,388,235,623,-10.42920439478949,True,53.77018683331384,False,>10 DE genes,on-target KD
21,ENSG00000090615,CE0008678_CE0010866,CE0008162_CE0006864,-0.04437719549909573,0.5782423320287361,1122,Rest,GOLGA3,Rest,75.0,193,18,211,-1.2219669923663723,False,48.69668416117605,False,>10 DE genes,no on-target KD
22,ENSG00000090615,CE0008678_CE0008162,CE0010866_CE0006864,-0.05628662491520076,,1499,Rest,GOLGA3,Rest,75.0,193,18,211,-1.2219669923663723,False,48.69668416117605,False,>10 DE genes,no on-target KD
23,ENSG00000090615,CE0008678_CE0006864,CE0010866_CE0008162,-0.08782146792979591,0.43892137837523393,2267,Rest,GOLGA3,Rest,75.0,193,18,211,-1.2219669923663723,False,48.69668416117605,False,>10 DE genes,no on-target KD
24,ENSG00000092531,CE0008678_CE0010866,CE0008162_CE0006864,0.3686650036444582,0.860994134444749,85,Rest,SNAP23,Rest,348.0,72,16,88,-10.184029789884198,True,41.6091426827117,False,>10 DE genes,on-target KD
25,ENSG00000092531,CE0008678_CE0008162,CE0010866_CE0006864,0.7408118335426422,0.5628738976069781,239,Rest,SNAP23,Rest,348.0,72,16,88,-10.184029789884198,True,41.6091426827117,False,>10 DE genes,on-target KD
26,ENSG00000092531,CE0008678_CE0006864,CE0010866_CE0008162,0.5723531089041696,0.8139613454852533,153,Rest,SNAP23,Rest,348.0,72,16,88,-10.184029789884198,True,41.6091426827117,False,>10 DE genes,on-target KD
27,ENSG00000100345,CE0008678_CE0010866,CE0008162_CE0006864,-0.17061972276468995,,181,Rest,MYH9,Rest,477.0,93,26,119,-11.936664141717367,True,290.3224771296285,False,>10 DE genes,on-target KD
28,ENSG00000100345,CE0008678_CE0008162,CE0010866_CE0006864,-0.20858107694594066,,231,Rest,MYH9,Rest,477.0,93,26,119,-11.936664141717367,True,290.3224771296285,False,>10 DE genes,on-target KD
29,ENSG00000100345,CE0008678_CE0006864,CE0010866_CE0008162,-0.39660202650219906,,420,Rest,MYH9,Rest,477.0,93,26,119,-11.936664141717367,True,290.3224771296285,False,>10 DE genes,on-target KD
30,ENSG00000104517,CE0008678_CE0010866,CE0008162_CE0006864,0.5643360360395799,0.6275833608345193,1234,Rest,UBR5,Rest,1225.0,618,579,1197,-23.356860685549304,True,60.66972432827802,False,>10 DE genes,on-target KD
31,ENSG00000104517,CE0008678_CE0008162,CE0010866_CE0006864,0.7522187468987771,0.8177487990553041,938,Rest,UBR5,Rest,1225.0,618,579,1197,-23.356860685549304,True,60.66972432827802,False,>10 DE genes,on-target KD
32,ENSG00000104517,CE0008678_CE0006864,CE0010866_CE0008162,0.7414404695785294,0.8343953221471742,1258,Rest,UBR5,Rest,1225.0,618,579,1197,-23.356860685549304,True,60.66972432827802,False,>10 DE genes,on-target KD
33,ENSG00000105122,CE0008678_CE0010866,CE0008162_CE0006864,0.9031810088211846,0.9533811888457645,12,Rest,RASAL3,Rest,3528.0,55,47,102,-40.17718094182092,True,139.35733854521172,False,>10 DE genes,on-target KD
34,ENSG00000105122,CE0008678_CE0008162,CE0010866_CE0006864,0.9947588831358629,0.9703246337063604,12,Rest,RASAL3,Rest,3528.0,55,47,102,-40.17718094182092,True,139.35733854521172,False,>10 DE genes,on-target KD
35,ENSG00000105122,CE0008678_CE0006864,CE0010866_CE0008162,0.6552127017202136,0.8658647261125743,177,Rest,RASAL3,Rest,3528.0,55,47,102,-40.17718094182092,True,139.35733854521172,False,>10 DE genes,on-target KD
36,ENSG00000107938,CE0008678_CE0010866,CE0008162_CE0006864,0.38978848353387413,0.6645790175478321,381,Rest,EDRF1,Rest,85.0,69,72,141,-3.985745387128165,True,19.980129463602783,False,>10 DE genes,on-target KD
